subid,RT,BaselineOnset,Onset,NaviOnset,EndingOnset,Steps,Choice,Distance_OA,Distance_OB,Distance_OC,Distance_AB,Distance_BC,Distance_AC,cos_ABC,cos_AOB,cos_BOC
3,2.5377364,735.5051042,736.5156677,742.9137074,744.4137074,12,B,7.211102551,7.211102551,5.385164807,2.828427125,2.236067977,4.123105626,-0.316227766,0.923076923,0.978549785
3,1.4949551,744.9142664,745.9349225,751.1913266,752.6913266,9,A,7.615773106,5.099019514,7.280109889,2.828427125,2.236067977,1,0.948683298,0.978549785,0.996729048
3,0.8819547,753.2245541,754.2031871,757.2686607,758.7686607,8,C,4.242640687,6.403124237,6.08276253,2.236067977,4.472135955,3.605551275,0.6,0.993883735,0.744569441
3,0.811319,759.2692728,760.2904627,765.8943683,767.3943683,14,C,6.08276253,6.08276253,9.899494937,7.071067812,6.08276253,6.08276253,0.581238194,0.324324324,0.813733471
3,1.5311737,767.8959174,768.9139462,773.4887285,774.9887285,14,C,8.062257748,8.062257748,9.899494937,4.242640687,3,3,0.707106781,0.861538462,0.964763821
3,1.4522583,775.4893803,776.5130966,779.2340304,780.7340304,4,A,2.236067977,9.219544457,1.414213562,7.071067812,7.810249676,1,0.995893206,0.9701425,0.997054486
3,4.022947,781.2341409,782.2460969,789.9251823,791.4251823,12,A,9.219544457,2.236067977,1.414213562,7.071067812,1,7.810249676,-0.707106781,0.9701425,0.948683298
3,1.7609544,791.9258677,792.9479263,797.8852087,799.3852087,9,B,8.062257748,8.062257748,8.94427191,4.242640687,5,1,0.989949494,0.861538462,0.832050294
3,4.3982101,799.8850085,800.8951233,808.2933923,809.7933923,6,A,6.32455532,6.32455532,7.280109889,5.656854249,1,6.403124237,-0.707106781,0.6,0.999056158
3,1.6160988,810.2938029,811.3168853,820.9666519,822.4666519,10,A,7.211102551,7.810249676,9.433981132,2.236067977,2,4.123105626,-0.894427191,0.958798113,0.990747395
3,6.4757653,822.9665337,823.9771843,834.2389273,835.7389273,14,A,9.433981132,3,4,7.071067812,1,6.403124237,0.707106781,0.847998304,1
3,2.0495196,836.2388808,837.2517814,843.9972792,845.4972792,11,A,8.485281374,2.828427125,2.236067977,5.656854249,1,6.403124237,-0.707106781,1,0.948683298
3,1.2666662,845.9975139,847.0102616,849.9759673,851.4759673,2,C,6.403124237,6.403124237,2.828427125,1.414213562,3.605551275,3.605551275,0.196116135,0.975609756,0.993883735
3,1.1619225,851.9762969,852.9871992,857.7532913,859.2532913,5,A,3.605551275,3.605551275,3.16227766,1.414213562,2.236067977,1,0.948683298,0.923076923,0.789352217
3,0.7894697,859.7529059,860.7756992,864.0813262,865.5813262,7,A,6.403124237,6.403124237,7.211102551,1.414213562,2.236067977,1,0.948683298,0.975609756,0.95292578
3,1.6082589,866.0811046,867.0930659,871.0582016,872.5582016,4,A,3.605551275,7.810249676,3,4.242640687,5.830951895,2,0.9701425,0.994309154,0.76822128
3,1.8992308,873.0587103,874.0744845,878.6025249,880.1025249,5,B,3.16227766,8.602325267,7.615773106,5.656854249,2,4.472135955,0.707106781,0.955779009,0.976900017
3,3.8888732,880.6024604,881.6122505,887.4448768,888.9448768,3,A,4.123105626,4.123105626,6.32455532,4.242640687,5.385164807,2.236067977,0.91914503,0.470588235,0.536875492
3,1.6682444,889.4450953,890.4567396,893.6897725,895.1897725,7,A,7.280109889,7.280109889,8.062257748,7.071067812,2,5.830951895,0.707106781,0.528301887,0.971136422
3,0.9215332,895.6900879,896.6998586,900.0016963,901.5016963,7,B,4.242640687,6.403124237,7.211102551,2.236067977,1,3.16227766,-0.894427191,0.993883735,0.996240588
3,1.7154593,902.0015005,903.0097723,907.8447463,909.3447463,8,A,7.211102551,7.810249676,8.94427191,2.236067977,3.605551275,2,0.868243142,0.958798113,0.916157335
3,1.3074824,909.8452445,910.8574829,916.1546372,917.6546372,12,C,3,3,7.071067812,4.242640687,5.385164807,5.385164807,0.393919299,1.97E-16,0.707106781
3,2.0435512,918.1553567,919.1773308,924.2478979,925.7478979,12,A,9.219544457,2.236067977,8.062257748,7.071067812,5.830951895,2,0.9701425,0.9701425,0.998460353
3,2.2547373,926.2478708,927.2621566,934.2563314,935.7563314,6,B,4.123105626,8.062257748,4,4.242640687,5,1,0.989949494,0.96265094,0.868243142
3,1.8178847,936.2567945,937.2668613,939.1355698,940.6355698,1,A,2,10,5,8.485281374,6.708203932,3,0.948683298,0.8,0.8
3,2.3781797,941.1363529,942.1468283,952.0084196,953.5084196,11,B,9.433981132,9.433981132,10.63014581,4.242640687,2,3.16227766,0.707106781,0.898876404,0.987190505
3,1.2082088,954.0091864,955.0288496,956.9382573,958.4382573,5,C,8.062257748,4.123105626,5.099019514,4.242640687,5,6.08276253,0.141421356,0.96265094,0.428086345
3,1.4012652,958.9379852,959.955517,962.766371,964.266371,8,C,7.810249676,5,7.280109889,2.828427125,3.16227766,3.16227766,0.447213595,0.998687663,0.934051835
3,1.5538384,964.7665932,965.7792217,970.226447,971.726447,14,C,6,6,9.899494937,8.485281374,7.071067812,7.071067812,0.6,1.97E-16,0.707106781
3,1.2133262,972.227114,973.2397221,977.2714634,978.7714634,8,B,4.242640687,4.472135955,3.605551275,1.414213562,2.236067977,1,0.948683298,0.948683298,0.868243142
3,0.7582252,979.2717206,980.2867046,984.0995352,985.5995352,11,C,4.472135955,3.605551275,7.810249676,2.236067977,4.242640687,4.123105626,0.316227766,0.868243142,0.994309154
3,2.2468305,986.0992192,987.1101267,993.6242483,995.1242483,15,B,8.602325267,3.16227766,5.099019514,5.656854249,2,4.472135955,0.707106781,0.955779009,0.992277877
3,0.8556556,995.6245823,996.6371019,1006.430329,1007.930329,11,B,8.062257748,8.062257748,6.32455532,4.242640687,2.236067977,5.385164807,-0.316227766,0.861538462,0.980580676
3,1.5064606,1008.431262,1009.450589,1016.472126,1017.972126,13,A,7.810249676,7.810249676,8.602325267,1.414213562,1,2.236067977,-0.707106781,0.983606557,0.997226993
3,1.04893,1018.472162,1019.48407,1025.964128,1027.464128,12,B,5.830951895,5,4.472135955,2.236067977,1,3.16227766,-0.894427191,0.92609236,0.98386991
3,0.9464053,1027.964704,1028.986504,1033.907728,1035.407728,10,A,6.32455532,6.32455532,6.08276253,5.656854249,6.403124237,1,0.993883735,0.6,0.46788772
3,1.2850577,1035.907928,1036.920279,1040.519103,1042.019103,14,C,5,5,9.899494937,7.071067812,7.280109889,7.280109889,0.485642931,-1.42E-16,0.707106781
3,1.0909578,1042.519166,1043.529621,1046.697233,1048.197233,14,C,7.280109889,7.280109889,9.899494937,7.071067812,5,5,0.707106781,0.528301887,0.874157276
3,1.0906224,1048.698061,1049.722543,1052.742552,1054.242552,4,A,2.236067977,9.219544457,4.123105626,7.071067812,5.830951895,2,0.9701425,0.9701425,0.894427191
3,1.1102829,1054.74181,1055.750669,1058.304348,1059.804348,4,A,3.605551275,6.403124237,8.602325267,2.828427125,3,5.385164807,-0.707106781,0.996240588,0.962206046
3,1.8186849,1060.304665,1061.314264,1069.178733,1070.678733,13,A,9.219544457,9.219544457,10,1.414213562,1,2.236067977,-0.707106781,0.988235294,0.997880106
3,0.7437537,1071.178718,1072.189374,1076.03971,1077.53971,8,B,7.615773106,7.615773106,8.602325267,5.656854249,4.472135955,2,0.948683298,0.724137931,0.854787515
3,1.0640599,1078.03997,1079.052798,1081.252128,1082.752128,6,A,4.123105626,8.062257748,2.828427125,4.242640687,5.385164807,2.236067977,0.91914503,0.96265094,0.964763821
3,2.114132,1083.253071,1084.266939,1087.713443,1089.213443,4,B,5,8.544003745,7,4.242640687,3.16227766,2,0.894427191,0.936329178,0.936329178
3,2.2893434,1089.713517,1090.723447,1097.505052,1099.005052,13,A,8.485281374,2.828427125,9.219544457,5.656854249,6.403124237,1,0.993883735,1,0.997054486
3,1.5059502,1099.505849,1100.515302,1104.349671,1105.849671,12,A,9.219544457,2.236067977,1.414213562,7.071067812,1,7.810249676,-0.707106781,0.9701425,0.948683298
3,0.8815093,1106.350519,1107.363491,1112.49314,1113.99314,10,A,3.605551275,6.403124237,2,2.828427125,5.385164807,3,0.91914503,0.996240588,0.624695048
3,0.6848257,1114.493407,1115.50402,1117.838972,1119.338972,5,B,4.242640687,6.403124237,3.605551275,2.236067977,2.828427125,1,0.948683298,0.993883735,0.996240588
3,0.8685907,1119.839494,1120.864269,1124.632606,1126.132606,9,A,8.544003745,8.544003745,8.94427191,7.071067812,6.403124237,1,0.993883735,0.657534247,0.732793492
3,1.5284133,1126.633439,1127.644119,1134.259273,1135.759273,12,B,8.544003745,5,8.062257748,4.242640687,3.16227766,2,0.894427191,0.936329178,0.992277877
3,1.7657324,1136.258923,1137.271548,1143.451824,1144.951824,9,A,2.236067977,2.236067977,2,1.414213562,2.236067977,1,0.948683298,0.8,0.447213595
3,1.0447502,1145.451396,1146.464048,1152.993116,1154.493116,6,A,4.123105626,8.062257748,8.94427191,4.242640687,1,5,-0.707106781,0.96265094,0.998460353
3,1.1750059,1154.993439,1156.005623,1159.721023,1161.221023,8,A,6.403124237,5,7.211102551,1.414213562,2.236067977,1,0.948683298,0.999512076,0.998460353
3,1.3593109,1161.721513,1162.741265,1165.233423,1166.733423,7,C,8.485281374,2.828427125,7.071067812,5.656854249,5.099019514,5.099019514,0.554700196,1,0.8
3,0.6819599,1167.233614,1168.258649,1170.19555,1171.69555,5,B,4.472135955,7.211102551,3.605551275,2.828427125,4.123105626,2.236067977,0.857492926,0.992277877,0.923076923
3,1.3353685,1172.196185,1173.20545,1174.592098,1176.092098,1,C,8.94427191,8.94427191,2.236067977,5.656854249,6.708203932,7.280109889,0.316227766,0.8,1
3,1.9486108,33.8138521,34.8465889,41.439766,42.939766,11,C,4.242640687,4.472135955,6.403124237,1.414213562,2.236067977,2.236067977,0.316227766,0.948683298,0.977802414
3,2.0657977,43.4395503,44.4488214,50.1321947,51.6321947,8,A,6.32455532,6.32455532,7.280109889,5.656854249,1,6.403124237,-0.707106781,0.6,0.999056158
3,1.3377726,52.1318245,53.1446038,57.4258222,58.9258222,8,A,7.211102551,7.810249676,8.94427191,2.236067977,3.605551275,2,0.868243142,0.958798113,0.916157335
3,0.7119467,59.4262986,60.4346635,62.3053611,63.8053611,7,C,4.472135955,7.211102551,7.071067812,2.828427125,3.16227766,3.16227766,0.447213595,0.992277877,0.902134222
3,0.8805572,64.3054773,65.3139892,69.2995819,70.7995819,12,C,5,5,8.485281374,1.414213562,3.605551275,3.605551275,0.196116135,0.96,0.989949494
3,0.9653723,71.2996445,72.3092401,75.8605692,77.3605692,7,A,6.403124237,6.403124237,7.211102551,1.414213562,1,2.236067977,-0.707106781,0.975609756,0.996240588
3,1.4685927,77.8609863,78.8700743,83.6543902,85.1543902,8,A,2.236067977,9.219544457,8.062257748,7.071067812,2,5.830951895,0.707106781,0.9701425,0.982102279
3,2.6440618,85.6547341,86.6622379,92.896964,94.396964,9,A,5,5,4.472135955,1.414213562,1,2.236067977,-0.707106781,0.96,0.98386991
3,1.6552932,94.8972873,95.9074223,102.1393112,103.6393112,10,A,4.123105626,8.062257748,8.94427191,4.242640687,1,5,-0.707106781,0.96265094,0.998460353
3,1.1066473,104.1398882,105.1519462,109.3499589,110.8499589,13,C,5.099019514,5.099019514,9.219544457,5.656854249,6.08276253,5.385164807,0.581238194,0.384615385,0.787055915
3,1.1438303,111.350685,112.3626501,118.659047,120.159047,12,B,7.071067812,7.211102551,8.062257748,1.414213562,1,2.236067977,-0.707106781,0.980580676,0.997630328
3,2.0551922,120.6597355,121.6831018,128.6173294,130.1173294,10,A,7.280109889,6.08276253,8.246211251,1.414213562,2.236067977,1,0.948683298,0.993605255,0.996815279
3,1.3521754,130.6179635,131.626287,136.8274543,138.3274543,7,A,6.708203932,6.708203932,8.544003745,4.242640687,2,5.830951895,-0.707106781,0.8,0.994505453
3,2.175045,138.827829,139.8515786,144.487832,145.987832,13,C,5.385164807,5.385164807,9.219544457,4.242640687,4.472135955,5.099019514,0.316227766,0.689655172,0.946649906
3,1.7309316,146.4874399,147.4954614,155.6952594,157.1952594,9,A,3,3,1,4.242640687,3.16227766,2,0.894427191,1.97E-16,-2.96E-16
3,1.2148942,157.6956206,158.7076838,160.6743545,162.1743545,4,B,4.123105626,8.062257748,2.828427125,4.242640687,5.385164807,2.236067977,0.91914503,0.96265094,0.964763821
3,0.9861136,162.6748194,163.6962874,170.566436,172.066436,10,A,3.16227766,3.16227766,2.236067977,2.828427125,1,2.236067977,0.707106781,0.6,0.989949494
3,1.3315155,172.5669815,173.5749354,175.9950301,177.4950301,7,C,9.219544457,2.236067977,7.071067812,7.071067812,6.08276253,6.08276253,0.581238194,0.9701425,0.569209979
3,0.6197139,177.995227,179.0066606,182.406559,183.906559,10,A,5,6.403124237,4.472135955,1.414213562,2.236067977,1,0.948683298,0.999512076,0.977802414
3,3.2240651,184.4068772,185.4181438,191.598742,193.098742,11,B,8.94427191,4,6,5.656854249,2,4.472135955,0.707106781,0.894427191,1
3,1.4895376,193.5995334,194.6092144,199.1922711,200.6922711,10,B,8.94427191,8.94427191,10,5.656854249,4.472135955,2,0.948683298,0.8,0.894427191
3,2.2460733,201.1929215,202.2128648,207.9689193,209.4689193,10,A,8.062257748,4.123105626,8.94427191,4.242640687,5,1,0.989949494,0.96265094,0.97618706
3,1.6863457,209.9693996,210.9806576,217.2277301,218.7277301,16,A,8.544003745,5,7,4.242640687,2,3.16227766,0.707106781,0.936329178,1
3,1.3302102,219.2280541,220.2479662,225.3046814,226.8046814,9,A,6.08276253,6.08276253,4.123105626,7.071067812,5.830951895,2,0.9701425,0.324324324,0.398726111
3,0.8793675,227.3051193,228.3150052,231.24977,232.74977,14,C,6,6,9.899494937,8.485281374,7.071067812,7.071067812,0.6,1.97E-16,0.707106781
3,1.1800642,233.2499772,234.2542512,242.2074807,243.7074807,13,C,7.280109889,6.08276253,6.32455532,1.414213562,1,1,0.707106781,0.993605255,0.987762965
3,1.8953734,244.2080386,245.2273571,250.1675532,251.6675532,11,B,8.062257748,8.062257748,6.32455532,4.242640687,2.236067977,5.385164807,-0.316227766,0.861538462,0.980580676
3,0.8445665,252.1683028,253.1818074,259.4930873,260.9930873,11,A,6.708203932,6.403124237,6,2.828427125,5.385164807,3,0.91914503,0.907959385,0.624695048
3,1.6890398,261.493279,262.5052921,267.7861759,269.2861759,9,A,2.236067977,2.236067977,2,1.414213562,1,2.236067977,-0.707106781,0.8,0.894427191
3,0.8035474,269.7863467,270.7990542,273.5982174,275.0982174,9,C,4.123105626,8.062257748,7.615773106,4.242640687,5,6.08276253,0.141421356,0.96265094,0.798041369
3,1.2912779,275.5989015,276.6234551,278.9438231,280.4438231,7,C,8.485281374,2.828427125,7.071067812,5.656854249,5.099019514,5.099019514,0.554700196,1,0.8
3,0.9817516,280.9442362,281.9565234,287.2531768,288.7531768,9,A,7.810249676,7.810249676,8.602325267,1.414213562,1,2.236067977,-0.707106781,0.983606557,0.997226993
3,1.0647019,289.2533326,290.2738675,298.9773037,300.4773037,20,A,6.403124237,5,7.211102551,1.414213562,2.236067977,1,0.948683298,0.999512076,0.998460353
3,1.1740952,300.9772193,301.9878697,304.0904172,305.5904172,7,C,8.062257748,4.123105626,7.071067812,4.242640687,3,3,0.707106781,0.96265094,0.994691794
3,1.0381144,306.0902893,307.1007623,310.2678895,311.7678895,7,A,7.280109889,7.280109889,8.062257748,7.071067812,5.830951895,2,0.9701425,0.528301887,0.715574206
3,1.0178542,312.2685407,313.2801663,317.8783761,319.3783761,10,B,8.062257748,4.123105626,2.828427125,4.242640687,2.236067977,5.385164807,-0.316227766,0.96265094,0.857492926
3,1.0537142,319.87907,320.9005579,329.5189051,331.0189051,9,A,5.099019514,7.615773106,7.280109889,2.828427125,1,2.236067977,0.707106781,0.978549785,0.991997912
3,0.7115834,331.5192663,332.5304706,334.8145646,336.3145646,5,A,4.472135955,6.708203932,8.544003745,2.236067977,2,4.123105626,-0.894427191,1,0.994505453
3,1.0239907,336.8147868,337.8261015,344.4072407,345.9072407,15,A,8.485281374,2.828427125,9.219544457,5.656854249,6.403124237,1,0.993883735,1,0.997054486
3,0.8157796,346.4068974,347.4186077,351.7670099,353.2670099,9,A,7.810249676,7.810249676,8.602325267,1.414213562,1,2.236067977,-0.707106781,0.983606557,0.997226993
3,0.7099391,353.767692,354.7801338,357.7455858,359.2455858,8,C,3.605551275,3.605551275,5.656854249,1.414213562,2.236067977,2.236067977,0.316227766,0.923076923,0.980580676
3,1.4367203,359.7460612,360.7576476,365.9723386,367.4723386,13,A,6.08276253,6.08276253,4.123105626,7.071067812,2,5.830951895,0.707106781,0.324324324,0.996815279
3,0.6327054,367.9726412,368.9933696,376.996596,378.496596,18,B,5.830951895,5,5.385164807,2.236067977,2.828427125,1,0.948683298,0.92609236,0.854198556
3,1.0179959,378.996652,380.0082159,383.0080466,384.5080466,4,C,9.433981132,9.433981132,4.242640687,4.242640687,5.385164807,5.385164807,0.393919299,0.898876404,0.974391196
3,2.9081857,385.0084949,386.0219468,390.9689172,392.4689172,13,A,10,2,5,8.485281374,3,6.708203932,0.707106781,0.8,1
3,1.2140197,392.96858,393.9801639,396.680107,398.180107,4,A,3.605551275,6.403124237,2,2.828427125,5.385164807,3,0.91914503,0.996240588,0.624695048
3,1.4632017,398.6805103,399.6908957,404.3742437,405.8742437,11,B,7.071067812,5,4.472135955,2.236067977,1,3.16227766,-0.894427191,0.989949494,0.98386991
3,1.3090129,406.374172,407.3815742,409.2863339,410.7863339,2,A,3,9.433981132,4,7.071067812,6.403124237,1,0.993883735,0.847998304,0.847998304
3,0.8821212,411.2866928,412.29603,416.1976268,417.6976268,8,A,3.605551275,6.403124237,8.602325267,2.828427125,3,5.385164807,-0.707106781,0.996240588,0.962206046
3,1.9361215,418.1980216,419.2104454,421.3098348,422.8098348,2,A,2.236067977,9.219544457,9.899494937,7.071067812,1,7.810249676,-0.707106781,0.9701425,0.997054486
3,0.7225969,423.3092064,424.3203824,429.6865846,431.1865846,4,A,3.605551275,7.810249676,9.433981132,4.242640687,2,5.830951895,-0.707106781,0.994309154,0.990747395
3,1.5752675,431.6869079,432.6985317,437.3800838,438.8800838,9,A,4.123105626,4.123105626,4,4.242640687,1,5,-0.707106781,0.470588235,0.9701425
3,1.6602954,439.3805723,440.3899719,443.9914418,445.4914418,1,C,5.385164807,5,2.236067977,2.828427125,3.16227766,3.16227766,0.447213595,0.854198556,0.894427191
3,1.9765481,445.9918058,447.0014771,450.6357277,452.1357277,5,A,5,5,4,7.071067812,1,6.403124237,0.707106781,-1.42E-16,1
3,1.4094363,452.636032,453.6487312,457.5635458,459.0635458,11,B,8.94427191,4,6,5.656854249,2,4.472135955,0.707106781,0.894427191,1
3,0.7729144,459.5640979,460.5741413,467.5720742,469.0720742,18,C,4.472135955,6.708203932,6.708203932,2.236067977,4.242640687,4.123105626,0.316227766,1,0.8
3,1.0210871,469.5721019,470.58081,471.652858,473.152858,1,C,8.94427191,8.94427191,2.236067977,5.656854249,6.708203932,7.280109889,0.316227766,0.8,1
3,1.1826415,473.6527543,474.675364,480.2451241,481.7451241,13,A,7.211102551,5.385164807,5,2.236067977,2,4.123105626,-0.894427191,0.978549785,0.928476691
3,2.0646699,482.2452751,483.257531,485.3740503,486.8740503,1,A,2,10,8.544003745,8.485281374,3,6.708203932,0.707106781,0.8,0.959737407
3,1.3362296,487.3742331,488.3862602,492.8676511,494.3676511,6,A,6.32455532,6.32455532,7.280109889,5.656854249,1,6.403124237,-0.707106781,0.6,0.999056158
3,1.3460204,494.8681038,495.8884186,500.2952162,501.7952162,11,A,9.433981132,9.433981132,10.63014581,4.242640687,2,3.16227766,0.707106781,0.898876404,0.987190505
3,0.7530913,502.2951958,503.306262,504.9407057,506.4407057,5,B,4.472135955,7.211102551,3.605551275,2.828427125,4.123105626,2.236067977,0.857492926,0.992277877,0.923076923
3,1.7943019,506.9403533,507.9516459,513.401486,514.901486,11,B,5.830951895,4.472135955,6.708203932,1.414213562,2.236067977,1,0.948683298,0.997054486,1
3,1.2900125,515.4012437,516.4158883,520.8116189,522.3116189,8,A,6.708203932,5.385164807,7.615773106,1.414213562,2.236067977,1,0.948683298,0.996545758,0.999702691
3,1.098057,522.8124415,523.8319407,529.4712021,530.9712021,10,B,8.062257748,4.123105626,8.485281374,4.242640687,5.385164807,2.236067977,0.91914503,0.96265094,0.857492926
3,0.7520601,531.4713135,532.4821226,538.3978967,539.8978967,13,B,7.211102551,4.472135955,7.810249676,2.828427125,4.123105626,2.236067977,0.857492926,0.992277877,0.916157335
